OBJECTID,ID,INDEX_PARC,NOM,ARROND,TYPE
2947,069-0003,9503-000,Sentier de raquette,Pierrefonds-Roxboro,Plein air
2948,074-0010,2612-000,Soccer / Football,Outremont,Sportif
2949,052-0089,2903-000,Patinoire avec bandes,Verdun,Récréatif
2950,064-0015,0962-003,Rampe de mise à l'eau / descente de bateaux,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
2951,042-0084,2919-000,Jeux d'eau,Verdun,Récréatif
2952,003-0022,2815-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2953,054-0017,2854-000,Ping-pong,Saint-Léonard,Loisirs et détente
2954,071-0057,1267-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
2955,004-0384, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2956,081-0066,2460-000,Tennis,LaSalle,Sportif
2957,053-0004,0061-000,Patinoire sans bandes,Le Plateau-Mont-Royal,Récréatif
2958,003-0461,0495-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2959,049-0025,0704-000,Pastille - Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2960,073-0037,2601-000,Soccer à 11,Outremont,Sportif
2961,067-0007,0298-000,Scène,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
2962,050-0003,2815-000,Pataugeoire,Saint-Laurent,Récréatif
2963,081-0075,0704-000,Tennis,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2964,073-0042,2698-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
2965,004-0004,2795-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2966,003-0449,0492-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2967,003-0206,2656-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2968,073-0012,0459-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
2969,050-0051,0509-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2970,042-0050,0574-000,Jeux d'eau,Ville-Marie,Récréatif
2971,053-0014,0414-000,Patinoire sans bandes,Ahuntsic-Cartierville,Récréatif
2972,050-0074,2552-000,Pataugeoire,Montréal-Nord,Récréatif
2973,018-0001,2793-000,Basketball,Saint-Laurent,Récréatif
2974,076-0010,0046-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
2975,004-0440,2014-000,Aire de jeu  5 à 12 ans,Anjou,Aire de jeu - enfant
2976,021-0035,0978-000,Bocce,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2977,004-0239,0172-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2978,003-0114,1186-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2979,016-0151,2010-000,Balle,Anjou,Sportif
2980,004-0398,0102-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2981,055-0076,2858-000,Piscine extérieure,Saint-Léonard,Récréatif
2982,081-0085,2560-000,Tennis,Montréal-Nord,Sportif
2983,004-0449,2862-000,Aire de jeu  5 à 12 ans,Saint-Léonard,Aire de jeu - enfant
2984,052-0110,0921-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2985,042-0030,0011-000,Jeux d'eau,Ahuntsic-Cartierville,Récréatif
2986,004-0014,2806-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2987,081-0006,2814-000,Tennis,Saint-Laurent,Sportif
2988,076-0121,1860-014,Soccer à 7,Montréal-Nord,Sportif
2989,081-0091,2009-000,Tennis,Anjou,Sportif
2990,005-0016,2706-000,Aire de jeu combiné,Pierrefonds-Roxboro,Aire de jeu - enfant
2991,055-0022,0946-000,Piscine extérieure,Villeray-Saint-Michel-Parc-Extension,Récréatif
2992,055-0036,2357-000,Piscine extérieure,L'Île-Bizard-Sainte-Geneviève,Récréatif
2993,089-0016,1860-010,Volleyball de plage,Ahuntsic-Cartierville,Récréatif
2994,004-0402,0058-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2995,004-0209,2688-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2996,004-0243,0170-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2997,042-0049,0251-000,Jeux d'eau,Ville-Marie,Récréatif
2998,072-0015,2414-000,Anneau / Rond de glace,Lachine,Loisirs et détente
2999,065-0010,2348-000,Patinoire 4 saisons,L'Île-Bizard-Sainte-Geneviève,Récréatif
3000,003-0444,2562-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
3001,009-0006,2814-000,Aire de pique-nique,Saint-Laurent,Plein air
3002,004-0300,2464-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3003,071-0024,2395-000,Sentier pédestre,Lachine,Plein air
3004,072-0013,2798-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
3005,076-0032,0126-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
3006,004-0005,2796-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3007,003-0243,2710-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3008,050-0028,0209-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
3009,073-0064-76-S2,2895-000,Soccer sous-terrain à 7,Verdun,Sportif
3010,003-0100,2407-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
3011,016-0132, ,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
3012,052-0058,2614-000,Patinoire avec bandes,Outremont,Récréatif
3013,003-0397,1262-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3014,004-0270,2914-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
3015,037-0001,0391-000,Grève / Plage,Ville-Marie,Plein air
3016,003-0048,0930-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3017,050-0053,0158-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3018,004-0162,0225-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
3019,010-0028,0186-000,Aire de planche à roulette,Mercier-Hochelaga-Maisonneuve,Récréatif
3020,042-0017,0068-000,Jeux d'eau,Le Plateau-Mont-Royal,Récréatif
3021,003-0249,2370-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
3022,005-0008,1126-000,Aire de jeu combiné,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3023,073-0013,0025-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
3024,055-0005,2797-000,Piscine extérieure,Saint-Laurent,Récréatif
3025,095-0064,0697-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3026,055-0040,2898-000,Piscine extérieure,Verdun,Récréatif
3027,018-0093,2442-000,Basketball,LaSalle,Récréatif
3028,003-0166,0938-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3029,003-0005,2796-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
3030,076-0002,2836-000,Soccer à 7,Saint-Laurent,Sportif
3031,004-0202,2675-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3032,032-0005,2415-000,Fer / Galet,Lachine,Loisirs et détente
3033,003-0232,2726-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3034,089-0028,2396-000,Volleyball de plage,Lachine,Récréatif
3035,055-0059,0698-000,Piscine extérieure,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3036,055-0011,0024-000,Piscine extérieure,Ahuntsic-Cartierville,Récréatif
3037,092-0001,2907-000,Serre municipale,Verdun,Loisirs et détente
3038,003-0069,0426-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3039,070-0014,7000-000,Sentier de ski de fond,Rosemont-La Petite-Patrie,Plein air
3040,020-0010,9543-000,Belvédère,Ahuntsic-Cartierville,Loisirs et détente
3041,004-0306,2469-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3042,069-0002,9543-000,Sentier de raquette,Pierrefonds-Roxboro,Plein air
3043,042-0011,2826-000,Jeux d'eau,Saint-Laurent,Récréatif
3044,076-0102,0699-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3045,065-0014,0348-000,Patinoire 4 saisons,Le Sud-Ouest,Récréatif
3046,055-0075,2856-000,Piscine extérieure,Saint-Léonard,Récréatif
3047,018-0053,1147-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
3048,056-0002,3806-000,Piste cyclable,Saint-Laurent,Plein air
3049,042-0065,0157-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3050,004-0222,2714-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3051,074-0027, ,Soccer / Football,Mercier-Hochelaga-Maisonneuve,Sportif
3052,042-0072,2893-000,Jeux d'eau,Verdun,Récréatif
3053,050-0010,0224-000,Pataugeoire,Le Plateau-Mont-Royal,Récréatif
3054,001-0013,2446-000,Arbri soleil,LaSalle,Plein air
3055,050-0060,0345-000,Pataugeoire,Le Sud-Ouest,Récréatif
3056,005-0012,0408-000,Aire de jeu combiné,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3057,052-0120,0115-000,Patinoire avec bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
3058,016-0048,0212-000,Balle,Rosemont-La Petite-Patrie,Sportif
3059,071-0047,2890-000,Sentier pédestre,Verdun,Plein air
3060,052-0132,2856-000,Patinoire avec bandes,Saint-Léonard,Récréatif
3061,003-0451,0482-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3062,075-0001,2812-000,Soccer à 4-5,Saint-Laurent,Sportif
3063,070-0022,9503-000,Sentier de ski de fond,Pierrefonds-Roxboro,Plein air
3064,050-0049,0146-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3065,004-0358,0974-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3066,058-0007,2698-000,Piste d'athlétisme (400m) et équipements,Pierrefonds-Roxboro,Sportif
3067,042-0018,0337-000,Jeux d'eau,Le Plateau-Mont-Royal,Récréatif
3068,003-0104, ,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
3069,071-0035,0391-000,Sentier pédestre,Ville-Marie,Plein air
3070,004-0003,2794-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3071,004-0241,0137-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3072,004-0235,0166-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3073,004-0164,0386-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
3074,003-0129,0220-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3075,075-0009,0012-000,Soccer à 4-5,Ahuntsic-Cartierville,Sportif
3076,042-0105,0256-000,Jeux d'eau,Le Sud-Ouest,Récréatif
3077,071-0023,2447-000,Sentier pédestre,Lachine,Plein air
3078,016-0097,2893-000,Balle,Verdun,Sportif
3079,003-0111,2413-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
3080,053-0020,2397-000,Patinoire sans bandes,Lachine,Récréatif
3081,095-0061,0700-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3082,018-0070,2687-000,Basketball,Pierrefonds-Roxboro,Récréatif
3083,018-0027,2396-000,Basketball,Lachine,Récréatif
3084,018-0020, ,Basketball,Ahuntsic-Cartierville,Récréatif
3085,055-0029,0391-000,Piscine extérieure,Ville-Marie,Récréatif
3086,003-0183,1269-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
3087,003-0086,0005-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3088,012-0059,7000-000,Aire d'entraînement pour adultes,Rosemont-La Petite-Patrie,Loisirs et détente
3089,072-0030,2014-000,Anneau / Rond de glace,Anjou,Loisirs et détente
3090,055-0003,2815-000,Piscine extérieure,Saint-Laurent,Récréatif
3091,095-0010,0236-000,Pétanque,Le Plateau-Mont-Royal,Loisirs et détente
3092,003-0415,0986-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3093,021-0013,0300-000,Bocce,Rosemont-La Petite-Patrie,Loisirs et détente
3094,089-0029,2396-000,Volleyball de plage,Lachine,Récréatif
3095,074-0028,2855-000,Soccer / Football,Saint-Léonard,Sportif
3096,081-0068,2465-000,Tennis,LaSalle,Sportif
3097,003-0378,1004-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3098,004-0119,0126-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3099,081-0032,2607-000,Tennis,Outremont,Sportif
3100,003-0057,0337-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3101,013-0004,3814-000,Aire d'exercice canin,Saint-Laurent,Loisirs et détente
3102,073-0072,0875-000,Soccer à 11,Le Sud-Ouest,Sportif
3103,042-0135,2014-000,Jeux d'eau,Anjou,Récréatif
3104,013-0030,2460-000,Aire d'exercice canin,LaSalle,Loisirs et détente
3105,003-0228,2676-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3106,004-0089,2430-004,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
3107,013-0020,0226-000,Aire d'exercice canin,Ville-Marie,Loisirs et détente
3108,089-0032,0126-000,Volleyball de plage,Rosemont-La Petite-Patrie,Récréatif
3109,052-0095,0348-000,Patinoire avec bandes,Le Sud-Ouest,Récréatif
3110,002-0008,2826-000,Aire de glissade,Saint-Laurent,Loisirs et détente
3111,004-0219,2692-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3112,004-0292,2442-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3113,071-0017,2414-000,Sentier pédestre,Lachine,Plein air
3114,003-0289,0158-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3115,095-0012,0035-000,Pétanque,Ahuntsic-Cartierville,Loisirs et détente
3116,018-0089,2904-000,Basketball,Verdun,Récréatif
3117,009-0054,0114-001,Aire de pique-nique,Mercier-Hochelaga-Maisonneuve,Plein air
3118,070-0006, ,Sentier de ski de fond,Lachine,Plein air
3119,003-0387,0704-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3120,071-0032,0126-000,Sentier pédestre,Rosemont-La Petite-Patrie,Plein air
3121,076-0006,0336-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
3122,076-0044, ,Soccer à 7,Ville-Marie,Sportif
3123,004-0387,2557-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3124,018-0026,2396-000,Basketball,Lachine,Récréatif
3125,053-0022,0202-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
3126,016-0084,2348-000,Balle,L'Île-Bizard-Sainte-Geneviève,Sportif
3127,004-0061,0007-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3128,055-0001,2811-000,Piscine extérieure,Saint-Laurent,Récréatif
3129,003-0334,2454-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
3130,067-0017,2414-000,Scène,Lachine,Loisirs et détente
3131,058-0004,2430-002,Piste d'athlétisme (400m) et équipements,Lachine,Sportif
3132,004-0304,2484-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3133,004-0390,2559-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3134,095-0063,0838-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3135,095-0084,0098-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3136,012-0039,2852-000,Aire d'entraînement pour adultes,Saint-Léonard,Loisirs et détente
3137,042-0057,2675-000,Jeux d'eau,Pierrefonds-Roxboro,Récréatif
3138,003-0478,0088-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3139,089-0040,2907-000,Volleyball de plage,Verdun,Récréatif
3140,013-0038,1083-000,Aire d'exercice canin,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3141,016-0121,0704-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3142,018-0074,2366-000,Basketball,L'Île-Bizard-Sainte-Geneviève,Récréatif
3143,076-0035,0187-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
3144,076-0142,2012-000,Soccer à 7,Anjou,Sportif
3145,004-0265,2938-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
3146,004-0079,0014-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3147,095-0005,2838-000,Pétanque,Saint-Laurent,Loisirs et détente
3148,053-0015,0014-000,Patinoire sans bandes,Ahuntsic-Cartierville,Récréatif
3149,003-0031,2820-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
3150,003-0435,2556-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
3151,012-0028,2550-000,Aire d'entraînement pour adultes,Montréal-Nord,Loisirs et détente
3152,073-0016,0411-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
3153,003-0168,0296-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3154,004-0381,2554-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3155,063-0001, ,Quai,Lachine,Plein air
3156,052-0013,0224-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
3157,074-0026,0980-000,Soccer / Football,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3158,055-0044,2450-000,Piscine extérieure,LaSalle,Récréatif
3159,073-0061,0158-000,Soccer à 11,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
3160,075-0065,0111-000,Soccer à 4-5,Mercier-Hochelaga-Maisonneuve,Sportif
3161,081-0024,0207-000,Tennis,Rosemont-La Petite-Patrie,Sportif
3162,003-0223,2669-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3163,003-0141,0590-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3164,071-0003,2805-000,Sentier pédestre,Saint-Laurent,Plein air
3165,081-0086, ,Tennis,Mercier-Hochelaga-Maisonneuve,Sportif
3166,004-0236,0156-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3167,016-0042,2398-000,Balle,Lachine,Sportif
3168,016-0154,2012-000,Balle,Anjou,Sportif
3169,003-0303,2932-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
3170,089-0034,0401-000,Volleyball de plage,Villeray-Saint-Michel-Parc-Extension,Récréatif
3171,004-0115,0220-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3172,049-0005,0010-000,Pastille - Basketball,Ahuntsic-Cartierville,Récréatif
3173,020-0014,2907-000,Belvédère,Verdun,Loisirs et détente
3174,002-0006,3814-000,Aire de glissade,Saint-Laurent,Loisirs et détente
3175,053-0001,2814-000,Patinoire sans bandes,Saint-Laurent,Récréatif
3176,015-0001,0236-000,Badminton,Le Plateau-Mont-Royal,Loisirs et détente
3177,004-0015,2807-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3178,075-0051,0157-000,Soccer à 4-5,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
3179,016-0098,2893-000,Balle,Verdun,Sportif
3180,073-0049,2710-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
3181,077-0003,2855-000,Soccer à 9,Saint-Léonard,Sportif
3182,095-0015,0459-000,Pétanque,Ahuntsic-Cartierville,Loisirs et détente
3183,003-0238,2700-004,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3184,004-0033,0237-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3185,016-0006,2816-000,Balle,Saint-Laurent,Sportif
3186,003-0033,3814-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
3187,016-0139,0105-000,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
3188,054-0021,0212-000,Ping-pong,Rosemont-La Petite-Patrie,Loisirs et détente
3189,081-0020,2398-000,Tennis,Lachine,Sportif
3190,003-0072,0007-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3191,058-0003,0424-000,Piste d'athlétisme (400m) et équipements,Ahuntsic-Cartierville,Sportif
3192,072-0008,2802-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
3193,003-0174,2603-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
3194,076-0152,2861-000,Soccer à 7,Saint-Léonard,Sportif
3195,049-0009,0212-000,Pastille - Basketball,Rosemont-La Petite-Patrie,Récréatif
3196,075-0072,2853-000,Soccer à 4-5,Saint-Léonard,Sportif
3197,081-0039,2698-000,Tennis,Pierrefonds-Roxboro,Sportif
3198,073-0017,0006-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
3199,052-0111,2551-000,Patinoire avec bandes,Montréal-Nord,Récréatif
3200,012-0016,0523-000,Aire d'entraînement pour adultes,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
3201,020-0005,0225-000,Belvédère,Ville-Marie,Loisirs et détente
3202,003-0442,2553-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
3203,010-0009,0126-000,Aire de planche à roulette,Rosemont-La Petite-Patrie,Récréatif
3204,020-0016,2937-000,Belvédère,Verdun,Loisirs et détente
3205,003-0139,0243-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3206,016-0032,0413-000,Balle,Ahuntsic-Cartierville,Sportif
3207,004-0240,0138-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3208,095-0090,1266-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3209,021-0039,0986-000,Bocce,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3210,004-0049,0061-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3211,052-0079,0509-000,Patinoire avec bandes,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3212,018-0109,4107-002,Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3213,018-0128,0080-000,Basketball,Mercier-Hochelaga-Maisonneuve,Récréatif
3214,002-0015,0219-000,Aire de glissade,Rosemont-La Petite-Patrie,Loisirs et détente
3215,051-0007,0225-000,Patinoire réfrigérée,Ville-Marie,Récréatif
3216,042-0027,0414-000,Jeux d'eau,Ahuntsic-Cartierville,Récréatif
3217,024-0001,9543-000,Canöe / Kayak,Pierrefonds-Roxboro,Plein air
3218,003-0464,0095-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3219,003-0087,0010-001,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3220,042-0045,0937-000,Jeux d'eau,Villeray-Saint-Michel-Parc-Extension,Récréatif
3221,081-0074,0917-000,Tennis,Le Sud-Ouest,Sportif
3222,018-0049,0952-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
